session_id,mechanism,noise_multiplier,l2_before,l2_after,distortion_ratio,silhouette_score,dp_update_uri,dp_receipt,receipt_uri
sess-1759090226,uniform,0.0,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_uniform_1759090369393.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'uniform', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1759090369393.pt.enc'], 'timestamp': '2025-09-28T20:12:49.393856Z', 'signature': 'hL9qQhjIV+G/D6xmf+pZ1ehj68ztICHfMlbF2PtzfBw='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_42e0555f3d4546faa4050b06579b5c72.json
sess-1759090226,uniform,0.5,0.02078418619930744,8.042135238647461,386.93510980787585,0.605575442314148,file://secure_store/local_updates/dp_uniform_1759090369401.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'uniform', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 8.042135238647461}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1759090369401.pt.enc'], 'timestamp': '2025-09-28T20:12:49.402079Z', 'signature': '6W0kzVxCoSCP2nZF7X9qoAbr3ArhND33G3SjScfMkW8='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_a0bc2a4f76434ed7b4bb3664e1a755e3.json
sess-1759090226,uniform,1.0,0.02078418619930744,16.220460891723633,780.422814343146,0.7234266996383667,file://secure_store/local_updates/dp_uniform_1759090369410.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'uniform', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 16.220460891723633}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1759090369410.pt.enc'], 'timestamp': '2025-09-28T20:12:49.410191Z', 'signature': 'OBK01w9jv3ne5O5LW0+5s3Pfpv3xEZx0dPFrM1SGdkQ='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_8a712fa80aa94924bcaaf2778734e28f.json
sess-1759090226,uniform,1.5,0.02078418619930744,23.972143173217773,1153.3832217199988,0.6889432668685913,file://secure_store/local_updates/dp_uniform_1759090369417.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'uniform', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 23.972143173217773}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1759090369417.pt.enc'], 'timestamp': '2025-09-28T20:12:49.418088Z', 'signature': '0aoK8Nru5GrSiN6WG+sPoAFp3JIIcCE2s3bDORNGNn0='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_52955aa54e844739889c01216b8b1048.json
sess-1759090226,uniform,2.0,0.02078418619930744,31.783658981323242,1529.2224282593288,0.6053810715675354,file://secure_store/local_updates/dp_uniform_1759090369425.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'uniform', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 31.783658981323242}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1759090369425.pt.enc'], 'timestamp': '2025-09-28T20:12:49.426018Z', 'signature': 'i79l6hd5+PFWQ5lDvL3EO35kejlSsv/3zTazz2jYqjM='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_c1798f4dbf1c452a935a5dc67e0a5a3b.json
sess-1759090226,exponential,0.0,0.02078418619930744,0.020784178748726845,0.9999991603918462,0.4199545383453369,file://secure_store/local_updates/dp_exponential_1759090369434.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'exponential', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.020784178748726845}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1759090369434.pt.enc'], 'timestamp': '2025-09-28T20:12:49.434395Z', 'signature': 'GvdbTb7qiLt8mZANExH46Mm/DjyGlRtwPnHzcLoPOFA='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_01c394a5f41a47ffabe8e6c314a37e7b.json
sess-1759090226,exponential,0.5,0.02078418619930744,19.635709762573242,944.7423212463482,0.6863151788711548,file://secure_store/local_updates/dp_exponential_1759090369443.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'exponential', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 19.635709762573242}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1759090369443.pt.enc'], 'timestamp': '2025-09-28T20:12:49.443650Z', 'signature': 'L87tXLhrcoRJQ/l5hnRCeDZ6TakC534z4AYYwuP7VTk='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_79a1d8ea73034c2e9dd7d76ba609e75b.json
sess-1759090226,exponential,1.0,0.02078418619930744,40.24403381347656,1936.2805002205255,0.6431312561035156,file://secure_store/local_updates/dp_exponential_1759090369451.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'exponential', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 40.24403381347656}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1759090369451.pt.enc'], 'timestamp': '2025-09-28T20:12:49.451772Z', 'signature': 'wD566fH6UqLYGXPKtE4fxjQJlvqKUQW/2RxQdCrxPt8='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_7cc67832e16c4dc0b64f8c9738337992.json
sess-1759090226,exponential,1.5,0.02078418619930744,57.491416931152344,2766.1121161408223,0.6179531216621399,file://secure_store/local_updates/dp_exponential_1759090369459.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'exponential', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 57.491416931152344}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1759090369459.pt.enc'], 'timestamp': '2025-09-28T20:12:49.459626Z', 'signature': 'vx96c4+iAaJ+SHYVfglsBGkRbgQx0AOVL7mJUIWg02M='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_db4b0caa7b13415e95a63616014d5a38.json
sess-1759090226,exponential,2.0,0.02078418619930744,84.03760528564453,4043.3416081996365,0.48188963532447815,file://secure_store/local_updates/dp_exponential_1759090369467.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'exponential', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 84.03760528564453}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1759090369467.pt.enc'], 'timestamp': '2025-09-28T20:12:49.467447Z', 'signature': 'PI7Bt270Gu2iL5A/XLpFbXAg1JaYgKJDphwz0mpMmhY='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_9f3079838cd143d090b3a93d6c6d3558.json
sess-1759090226,none,0.0,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_none_1759090369475.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'none', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_none_1759090369475.pt.enc'], 'timestamp': '2025-09-28T20:12:49.475878Z', 'signature': 'csIuus7TQ207LtKEY+Ps/L7FN8SEkhbfMSNWpgeltTg='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_076fe9e12b05483e8640a19f163c3349.json
sess-1759090226,none,0.5,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_none_1759090369483.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'none', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_none_1759090369483.pt.enc'], 'timestamp': '2025-09-28T20:12:49.483925Z', 'signature': '9Xi+AtV/YpnZXl/id5ZOUcsvLgmCJLmV9kzWFEmgS6M='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_b41ae0c40f2148689b12bb1800d7625c.json
sess-1759090226,none,1.0,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_none_1759090369491.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'none', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_none_1759090369491.pt.enc'], 'timestamp': '2025-09-28T20:12:49.491805Z', 'signature': '65MiUVuokS+Zueh3gNPeSxp9Y3V5xcfVn/N2uxrxYyg='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_f8a7d70b0e8348b9bc439e7185bd4fa9.json
sess-1759090226,none,1.5,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_none_1759090369499.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'none', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_none_1759090369499.pt.enc'], 'timestamp': '2025-09-28T20:12:49.499574Z', 'signature': 'jF1Cq8qwSfUP/ZOkBs7DkIuVhZWFnc7kPImtfAZ5o9w='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_4c8c94e485ef4f10832d74d5f2c65b34.json
sess-1759090226,none,2.0,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_none_1759090369507.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759090226', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'none', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_none_1759090369507.pt.enc'], 'timestamp': '2025-09-28T20:12:49.507922Z', 'signature': 'JnU1M5m5oAMAGn0LQ0/kWnGBhZwLcLCK13Q0ezNYdl0='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_4fbaf61523db483f9bfaf80de839f99a.json
